Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments
G1TC,1,2-Sep-21,34,1946,0,0,81.3,71.2,70.2,2110,75.2,81.3,71.2,70.2,NA,0,0,0,11,0,0,0,11,0,,
G1TC,1,3-Sep-21,35,1946,0,0,78.4,73,70.6,1920,75.2,78.4,73,70.6,NA,1,0,0,16,0,0,0,17,0,,
G1TC,1,4-Sep-21,36,1945,0,1,77.8,74.5,70.7,2210,76.3,77.8,74.5,70.7,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,5-Sep-21,37,1945,0,0,81.7,73.3,70.1,1660,76.5,81.7,73.3,70.1,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,6-Sep-21,38,1945,0,0,85.5,73.2,69.9,1510,78,85.5,73.2,69.9,NA,0,0,0,42,0,0,0,42,0,,
G1TC,1,7-Sep-21,39,1945,0,0,87.9,73.8,69.9,1910,79.5,87.9,73.8,69.9,NA,1,0,0,20,0,0,0,21,0,,
G1TC,1,8-Sep-21,40,1945,0,0,81,72.9,69.9,2030,75.9,81,72.9,69.9,NA,0,0,0,30,0,0,0,30,0,,
G1TC,1,9-Sep-21,41,1945,0,0,80.2,73.1,70.8,1970,75.8,80.2,73.1,70.8,NA,0,0,0,21,0,0,0,21,0,,
G1TC,1,10-Sep-21,42,1945,0,0,83.6,72.5,71.2,1900,77,83.6,72.5,71.2,NA,0,0,0,26,0,0,0,26,0,,
G1TC,1,11-Sep-21,43,1945,0,0,86.8,75.5,71.3,1900,79.6,86.8,75.5,71.3,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,12-Sep-21,44,1945,0,0,87.2,75.4,71.1,2050,80,87.2,75.4,71.1,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,13-Sep-21,45,1945,0,0,86.7,73.3,70.9,2470,79.7,86.7,73.3,70.9,NA,0,0,0,78,0,0,0,78,0,,
G1TC,1,14-Sep-21,46,1944,0,1,85.3,75,70.9,1460,79.7,85.3,75,70.9,NA,0,0,0,39,0,0,0,39,0,,
G1TC,1,15-Sep-21,47,1944,0,0,80.9,72.9,70.8,2220,76.1,80.9,72.9,70.8,NA,0,33,0,33,0,0,0,66,0,,
G1TC,1,16-Sep-21,48,1943,0,1,82.3,72.5,70.8,2160,76.5,82.3,72.5,70.8,NA,0,46,0,46,0,0,0,92,0,,
G1TC,1,17-Sep-21,49,1942,1,0,87.3,73.1,70.7,2300,78.3,87.3,73.1,70.7,NA,0,35,0,35,0,0,0,70,0,,
G1TC,1,18-Sep-21,50,1942,0,0,87.9,73.4,70.6,3500,79.1,87.9,73.4,70.6,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,19-Sep-21,51,1942,0,0,88.8,74.1,70.6,1830,79.5,88.8,74.1,70.6,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,20-Sep-21,52,1941,0,1,86.6,75.2,70.5,1960,79.8,86.6,75.2,70.5,NA,0,57,0,37,0,0,0,94,0,,
G1TC,1,21-Sep-21,53,1941,0,0,76.5,73,70.6,2610,74.4,76.5,73,70.6,NA,0,27,0,27,0,0,0,54,0,,
G1TC,1,22-Sep-21,54,1941,0,0,75.6,70.8,70.6,2580,72.9,75.6,70.8,70.6,NA,0,42,0,42,0,0,0,84,0,,
G1TC,1,23-Sep-21,55,1941,0,0,76,70.4,70.7,2710,72.5,76,70.4,70.7,NA,0,21,0,21,0,0,0,42,0,,
G1TC,1,24-Sep-21,56,1941,0,0,80,70.2,70.6,2890,74.5,80,70.2,70.6,NA,0,20,0,30,0,0,0,50,0,,
G1TC,1,25-Sep-21,57,1941,0,0,76.8,71.1,70.6,3060,73.4,76.8,71.1,70.6,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,26-Sep-21,58,1940,1,0,83.7,71,70.5,3200,76,83.7,71,70.5,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,27-Sep-21,59,1940,0,0,89.3,73.3,70.5,3050,79.3,89.3,73.3,70.5,NA,0,27,0,27,0,0,0,54,0,,
G1TC,1,28-Sep-21,60,1940,0,0,86.8,72.3,70.4,3420,77.4,86.8,72.3,70.4,NA,0,37,0,37,0,0,0,74,0,,
G1TC,1,29-Sep-21,61,1940,0,0,86.8,72.3,70.3,3240,77.9,86.8,72.3,70.3,NA,0,32,0,32,0,0,0,64,0,,
G1TC,1,30-Sep-21,62,1939,1,0,86.8,72,70,3200,78.1,86.8,72,70,NA,0,27,0,27,0,0,0,54,0,,
G1TC,1,1-Oct-21,63,1901,0,0,85.7,72.4,69.9,3180,76.6,85.7,72.4,69.9,NA,0,20,0,20,0,0,0,40,0,,
G1TC,1,2-Oct-21,64,1900,0,1,79.3,73.9,69.9,3620,75.9,79.3,73.9,69.9,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,3-Oct-21,65,1899,1,0,77.8,72.4,69.8,3090,74.6,77.8,72.4,69.8,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,4-Oct-21,66,1899,0,0,76.2,71.3,69.8,2960,73.5,76.2,71.3,69.8,NA,0,20,0,20,0,0,0,40,0,,
G1TC,1,5-Oct-21,67,1899,0,0,75.6,71.8,69.5,3430,73.2,75.6,71.8,69.5,NA,0,35,0,35,0,0,0,70,0,,
G1TC,1,6-Oct-21,68,1899,0,0,76.6,71.5,69.3,3370,73.5,76.6,71.5,69.3,NA,0,42,0,42,0,0,0,84,0,,
G1TC,1,7-Oct-21,69,1897,1,1,76.8,71.3,69.3,3450,73.6,76.8,71.3,69.3,NA,0,39,0,39,0,0,0,78,0,,
G1TC,1,8-Oct-21,70,1896,0,1,80.2,70.8,69.2,3550,74.2,80.2,70.8,69.2,NA,0,32,0,32,0,0,0,64,0,,
G1TC,1,9-Oct-21,71,1896,0,0,84.7,71.2,69.2,3570,77,84.7,71.2,69.2,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,10-Oct-21,72,1896,0,0,86.3,73.6,69.1,3500,78,86.3,73.6,69.1,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,11-Oct-21,73,1896,0,0,76,71.1,69,2650,73.9,76,71.1,69,NA,0,26,0,26,0,0,0,52,0,,
G1TC,1,12-Oct-21,74,1896,0,0,76.4,70.2,69,3460,72.7,76.4,70.2,69,NA,0,29,0,0,0,29,0,58,0,,
G1TC,1,13-Oct-21,75,1895,0,1,79.4,70.5,68.9,3410,74.4,79.4,70.5,68.9,NA,0,31,0,0,0,31,0,62,0,,
G1TC,1,14-Oct-21,76,1895,0,0,75.5,70.5,68.7,3760,72.4,75.5,70.5,68.7,NA,0,42,0,0,0,42,0,84,0,,
G1TC,1,15-Oct-21,77,1856,0,0,72.3,69.6,68.5,3720,70.7,72.3,69.6,68.5,NA,0,40,0,0,0,40,0,80,0,,
G1TC,1,16-Oct-21,78,1856,0,0,72,68.2,68.5,4210,70.2,72,68.2,68.5,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,17-Oct-21,79,1855,1,0,74.4,68.3,68.4,4210,70.9,74.4,68.3,68.4,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,18-Oct-21,80,1855,0,0,77.4,69.3,68.3,2200,72,77.4,69.3,68.3,NA,0,52,0,0,0,52,0,104,0,,
G1TC,1,19-Oct-21,81,1853,2,0,74.7,69.4,68.3,3630,71.4,74.7,69.4,68.3,NA,0,60,0,0,0,60,0,120,0,,
G1TC,1,20-Oct-21,82,1853,0,0,79.6,69.4,68.2,3750,73.3,79.6,69.4,68.2,NA,0,75,0,0,0,75,0,150,0,,
G1TC,1,21-Oct-21,83,1853,0,0,71.6,69.3,68.2,3570,70.2,71.6,69.3,68.2,NA,0,67,0,0,0,67,0,134,0,,
G1TC,1,22-Oct-21,84,1852,0,1,72.1,69.2,68.1,3780,70.1,72.1,69.2,68.1,NA,0,52,0,0,0,52,0,104,0,,
G1TC,1,23-Oct-21,85,1852,0,0,71.9,68.9,68,4320,69.9,71.9,68.9,68,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,24-Oct-21,86,1852,0,0,73.9,69.3,68,3490,70.9,73.9,69.3,68,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,25-Oct-21,87,1852,0,0,71.4,68.9,67.9,3330,70,71.4,68.9,67.9,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,26-Oct-21,88,1852,0,0,72,68.6,67.9,3520,69.8,72,68.6,67.9,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,27-Oct-21,89,1852,0,0,71.8,68.4,67.8,3580,69.8,71.8,68.4,67.8,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,28-Oct-21,90,1852,0,0,70.6,68.6,67.7,3610,69.5,70.6,68.6,67.7,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,29-Oct-21,91,1765,1,0,71.6,68.7,67.7,3410,69.7,71.6,68.7,67.7,NA,0,0,0,0,0,0,0,0,0,,
G1TC,1,30-Oct-21,92,1765,0,0,71.9,68.7,67.6,3890,70.2,71.9,68.7,67.6,NA,0,0,0,0,0,0,0,0,0,,
G1TC,2,4-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,73.5,79.9,62.2,76.2,5,0,0,0,0,0,0,0,0,0,,
G1TC,2,5-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.2,80.8,77.3,81,89,0,0,0,0,0,0,0,0,0,,
G1TC,2,6-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.7,80.9,78.7,81,129,0,0,0,0,0,0,0,0,0,,
G1TC,2,7-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.8,81.1,78.7,81,65,0,0,0,0,0,0,0,0,0,,
G1TC,2,8-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.8,80.9,78.8,81,62,0,0,0,0,0,0,0,0,0,,
G1TC,2,9-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.7,81,78.8,81,84,0,0,0,0,0,0,0,0,0,,
G1TC,2,10-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.6,80.8,78.7,81,99,0,0,0,0,0,0,0,0,0,,
G1TC,2,11-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.1,81.7,78.7,81,54,0,0,0,0,0,0,0,0,0,,
G1TC,2,12-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.2,81.4,79.1,81,92,0,0,0,0,0,0,0,0,0,,
G1TC,2,13-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.1,81.2,79,81,136,0,0,0,0,0,0,0,0,0,,
G1TC,2,14-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.2,81.7,79.1,81,127,0,0,0,0,0,0,0,0,0,,
G1TC,2,15-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.2,81.5,79.2,81,84,0,0,0,0,0,0,0,0,0,,
G1TC,2,16-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.2,81.3,79.2,81,108,0,0,0,0,0,0,0,0,0,,
G1TC,2,17-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.1,81.2,78.9,81,96,0,0,0,0,0,0,0,0,0,,
G1TC,2,18-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.2,81.7,78.6,81,66,0,0,0,0,0,0,0,0,0,,
G1TC,2,19-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.3,82.1,78.2,81,88,0,0,0,0,0,0,0,0,0,,
G1TC,2,20-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80,81.4,78.9,81,119,0,0,127,0,0,0,0,127,0,,
G1TC,2,21-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,80.4,81.4,79.2,81,75,0,0,0,0,0,0,0,0,0,,
G1TC,2,22-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.5,80.9,78.2,81,66,0,0,0,0,0,0,0,0,0,,
G1TC,2,23-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.5,80.6,78.3,81,66,0,0,0,0,0,0,0,0,0,,
G1TC,2,24-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.8,81,79,81,72,0,0,0,0,0,0,0,0,0,,
G1TC,2,25-Jan-21,NA,NA,NA,NA,NA,NA,NA,NA,79.1,80.6,77.2,81,184,0,0,0,0,0,0,0,0,0,,
G1TC,2,26-Jan-21,1,1949,1,1,80.8,78.7,81,220,79.8,80.8,78.7,81,262,0,6,60,0,0,0,0,66,0,,
G1TC,2,27-Jan-21,2,1949,0,0,80.3,78.4,81,260,79.3,80.3,78.4,81,253,0,0,0,0,0,0,0,0,0,,
G1TC,2,28-Jan-21,3,1945,3,1,81,76.9,81,250,78.5,81,76.9,81,297,0,0,60,14,0,0,0,74,0,,
G1TC,2,29-Jan-21,4,1944,0,1,79,76.8,81,510,77.8,79,76.8,81,332,0,0,71,0,0,0,0,71,0,,
G1TC,2,30-Jan-21,5,1943,0,1,79.1,77.3,81,650,78.2,79.1,77.3,81,372,0,0,0,0,0,0,0,0,0,,
G1TC,2,31-Jan-21,6,1939,1,3,79.4,78.5,81,380,79,79.4,78.5,81,419,0,0,0,0,0,0,0,0,0,,
G1TC,2,1-Feb-21,7,1937,0,2,79.4,77.9,81,400,78.6,79.4,77.9,81,495,0,3,0,47,0,0,0,50,0,,
G1TC,2,2-Feb-21,8,1934,1,2,80,77.3,80.6,500,78.5,80,77.3,80.6,508,0,1,0,23,0,0,0,24,0,,
G1TC,2,3-Feb-21,9,1934,0,0,80.6,77.3,79.7,510,78.4,80.6,77.3,79.7,532,0,5,0,30,0,0,0,35,0,,
G1TC,2,4-Feb-21,10,1933,1,0,79.7,72.7,79.2,540,76.9,79.7,72.7,79.2,606,0,4,0,30,0,0,0,34,0,,
G1TC,2,5-Feb-21,11,1932,1,0,77.7,74.6,78.7,600,76.2,77.7,74.6,78.7,611,0,2,0,20,0,0,0,22,0,,
G1TC,2,6-Feb-21,12,1930,0,2,79.5,75,78.2,700,76.7,79.5,75,78.2,643,0,0,0,0,0,0,0,0,0,,
G1TC,2,7-Feb-21,13,1927,0,3,76.8,74.4,77.7,970,75.1,76.8,74.4,77.7,743,0,0,0,0,0,0,0,0,0,,
G1TC,2,8-Feb-21,14,1926,0,1,76.5,73.2,76.8,540,74.6,76.5,73.2,76.8,963,0,6,0,28,0,0,0,34,0,,
G1TC,2,9-Feb-21,15,1926,0,0,74.4,72.6,75.7,760,73.4,74.4,72.6,75.7,700,0,0,0,25,0,0,0,25,0,,
G1TC,2,10-Feb-21,16,1926,0,0,74.1,72,75.2,690,73.2,74.1,72,75.2,723,0,0,0,0,0,0,0,0,0,,
G1TC,2,11-Feb-21,17,1924,0,2,76.2,72.6,74.7,730,74.5,76.2,72.6,74.7,780,0,9,0,32,0,0,0,41,0,,
G1TC,2,12-Feb-21,18,1923,0,1,73.5,71.4,74.2,790,72.5,73.5,71.4,74.2,787,0,0,0,33,0,0,0,33,0,,
G1TC,2,13-Feb-21,19,1922,0,1,73.8,70.5,73.7,850,72.1,73.8,70.5,73.7,831,0,0,0,0,0,0,0,0,0,,
G1TC,2,14-Feb-21,20,1920,0,2,73.8,70.8,73.2,790,72.2,73.8,70.8,73.2,897,0,0,0,0,0,0,0,0,0,,
G1TC,2,15-Feb-21,21,1919,0,1,74.4,71.1,73,910,72.3,74.4,71.1,73,899,0,0,0,31,0,0,0,31,0,,
G1TC,2,16-Feb-21,22,1919,0,0,74.7,70.2,73,1010,72.2,74.7,70.2,73,951,0,0,0,85,0,0,0,85,0,,
G1TC,2,17-Feb-21,23,1919,0,0,73.8,70.2,73,820,71.7,73.8,70.2,73,919,0,1,0,27,0,0,0,28,0,,
G1TC,2,18-Feb-21,24,1917,2,0,73.5,69.9,73,910,71.6,73.5,69.9,73,975,0,5,0,32,0,0,0,37,0,,
G1TC,2,19-Feb-21,25,1917,0,0,73.2,69.6,73,930,70.9,73.2,69.6,73,948,0,3,0,29,0,0,0,32,0,,
G1TC,2,20-Feb-21,26,1916,0,1,75.2,71.5,73,1080,73,75.2,71.5,73,991,0,0,0,0,0,0,0,0,0,,
G1TC,2,21-Feb-21,27,1916,0,0,74.6,72.2,72.8,1160,73.5,74.6,72.2,72.8,1061,0,0,0,0,0,0,0,0,0,,
G1TC,2,22-Feb-21,28,1912,2,2,74.7,70.1,72.4,870,73.5,74.7,70.1,72.4,1277,0,2,0,15,0,0,0,17,0,,
G1TC,2,23-Feb-21,29,1910,0,2,74.7,70.8,72.6,1350,73,74.7,70.8,72.6,1432,0,10,0,31,0,0,0,41,0,,
G1TC,2,24-Feb-21,30,1909,0,1,73,70.3,72.6,1330,71.5,73,70.3,72.6,1308,0,9,0,23,0,0,0,32,0,,
G1TC,2,25-Feb-21,31,1908,0,1,72.5,70.6,72.3,1330,71.4,72.5,70.6,72.3,1366,0,17,0,23,0,0,0,40,0,,
G1TC,2,26-Feb-21,32,1906,1,1,73.2,70.6,72,1410,71.6,73.2,70.6,72,1460,0,15,0,21,0,0,0,36,0,,
G1TC,2,27-Feb-21,33,1905,0,1,73.9,70.6,71.6,1450,71.8,73.9,70.6,71.6,1468,0,0,0,0,0,0,0,0,0,,
G1TC,2,28-Feb-21,34,1902,2,1,73.3,69.8,71.3,1440,71.5,73.3,69.8,71.3,1459,0,0,0,0,0,0,0,0,0,,
G1TC,2,1-Mar-21,35,1900,1,1,71.6,66.8,70.5,1400,69.7,71.6,66.8,70.5,1450,0,7,0,27,0,0,0,34,0,,
G1TC,2,2-Mar-21,36,1900,0,0,72,66.4,70,1450,69.4,72,66.4,70,1596,0,13,0,42,0,0,0,55,0,,
G1TC,2,3-Mar-21,37,1900,0,0,73.2,69.3,69.7,1620,70.8,73.2,69.3,69.7,1637,0,10,0,41,0,0,0,51,0,,
G1TC,2,4-Mar-21,38,1900,0,0,71.4,68.7,69.3,1660,69.8,71.4,68.7,69.3,1744,0,0,4,56,0,0,0,60,0,,
G1TC,2,5-Mar-21,39,1898,1,1,71.1,67.8,69,1710,69.3,71.1,67.8,69,1568,0,1,17,0,0,0,0,18,0,,
G1TC,2,6-Mar-21,40,1897,0,1,71.9,68,68.6,2010,69.4,71.9,68,68.6,1835,0,0,0,0,0,0,0,0,0,,
G1TC,2,7-Mar-21,41,1896,1,0,73.7,68,68.4,1720,69.9,73.7,68,68.4,1833,0,0,0,0,0,0,0,0,0,,
G1TC,2,8-Mar-21,42,1895,1,0,74.8,69.2,68.4,1490,70.8,74.8,69.2,68.4,1805,0,8,25,0,0,0,0,33,0,,
G1TC,2,9-Mar-21,43,1893,2,0,76.7,69.5,68.3,1530,71.7,76.7,69.5,68.3,1837,0,18,0,32,0,0,0,50,0,,
G1TC,2,10-Mar-21,44,1892,1,0,77.5,69.8,68.3,1830,72.3,77.5,69.8,68.3,1970,0,13,0,30,0,0,0,43,0,,
G1TC,2,11-Mar-21,45,1892,0,0,72.9,69.6,68.2,1990,71.1,72.9,69.6,68.2,1968,0,9,0,29,0,0,0,38,0,,
G1TC,2,12-Mar-21,46,1892,0,0,72.1,69.8,68.2,1950,70.5,72.1,69.8,68.2,2014,0,8,0,26,0,0,0,34,0,,
G1TC,2,13-Mar-21,47,1891,0,1,72.7,69.9,68.1,2050,71,72.7,69.9,68.1,1989,0,0,0,0,0,0,0,0,0,,
G1TC,2,14-Mar-21,48,1891,0,0,72,69.4,68.1,1890,70.5,72,69.4,68.1,1892,0,0,0,0,0,0,0,0,0,,
G1TC,2,15-Mar-21,49,1891,0,0,71.1,68.6,68,1880,69.9,71.1,68.6,68,2024,0,16,0,41,0,0,0,57,0,,
G1TC,2,16-Mar-21,50,1891,0,0,71.6,69.6,68,2040,70.4,71.6,69.6,68,2079,0,20,0,31,0,0,0,51,0,,
G1TC,2,17-Mar-21,51,1891,0,0,71.6,69.6,67.9,2070,70.4,71.6,69.6,67.9,2200,0,16,0,29,0,0,0,45,0,,
G1TC,2,18-Mar-21,52,1891,0,0,71.4,69.4,67.9,2290,70.2,71.4,69.4,67.9,2220,0,17,0,34,0,0,0,51,0,,
G1TC,2,19-Mar-21,53,1891,0,0,72.3,69.3,67.8,2120,70.2,72.3,69.3,67.8,2166,0,11,0,34,0,0,0,45,0,,
G1TC,2,20-Mar-21,54,1891,0,0,73.2,68.7,67.8,2290,70.6,73.2,68.7,67.8,2192,0,0,0,0,0,0,0,0,0,,
G1TC,2,21-Mar-21,55,1891,0,0,75.8,69.7,67.7,2200,71.7,75.8,69.7,67.7,2542,0,0,0,0,0,0,0,0,0,,
G1TC,2,22-Mar-21,56,1891,0,0,76.6,69.7,67.7,2550,72.2,76.6,69.7,67.7,2699,0,29,0,23,2,0,0,54,0,,
G1TC,2,23-Mar-21,57,1891,0,0,73.1,70.4,67.6,2600,71.9,73.1,70.4,67.6,2612,0,20,0,15,0,0,0,35,0,,
G1TC,2,24-Mar-21,58,1891,0,0,73.1,70,67.6,2590,71.4,73.1,70,67.6,2589,0,26,0,20,0,0,0,46,0,,
G1TC,2,25-Mar-21,59,1890,0,1,72.3,69.9,67.5,2600,70.9,72.3,69.9,67.5,2550,0,33,0,23,0,0,0,56,0,,
G1TC,2,26-Mar-21,60,1890,0,0,73,69.7,67.5,2520,70.9,73,69.7,67.5,2419,0,24,0,17,5,0,0,46,0,,
G1TC,2,27-Mar-21,61,1889,0,1,77,69.6,67.4,2570,71.7,77,69.6,67.4,2478,0,0,0,0,0,0,0,0,0,,
G1TC,2,28-Mar-21,62,1889,0,0,72.3,68.9,67.4,2490,70.3,72.3,68.9,67.4,2615,0,0,0,0,0,0,0,0,0,,
G1TC,2,29-Mar-21,63,1888,1,0,75.3,69.3,67.3,1680,71.5,75.3,69.3,67.3,2721,0,22,0,0,17,0,0,39,0,,
G1TC,2,30-Mar-21,64,1888,0,0,77.1,69.8,67.3,2650,71.9,77.1,69.8,67.3,2765,0,27,0,0,9,0,0,36,0,,
G1TC,2,31-Mar-21,65,1887,1,0,71.1,68.9,67.2,2810,69.9,71.1,68.9,67.2,2764,0,28,0,0,26,0,0,54,0,,
G1TC,2,1-Apr-21,66,1887,0,0,71.1,68,67.2,2720,69.6,71.1,68,67.2,2765,0,35,0,0,15,0,0,50,0,,
G1TC,2,2-Apr-21,67,1887,0,0,72.5,68.7,67.1,2710,70,72.5,68.7,67.1,2618,0,33,0,0,22,12,0,67,0,,
G1TC,2,3-Apr-21,68,1887,0,0,78.1,69,67.1,2930,72.4,78.1,69,67.1,2656,0,0,0,0,0,0,0,0,0,,
G1TC,2,4-Apr-21,69,1887,0,0,79.6,69.4,67,2610,73.9,79.6,69.4,67,2681,0,0,0,0,0,0,0,0,0,,
G1TC,2,5-Apr-21,70,1885,2,0,81.1,70.3,66.9,2430,74.9,81.1,70.3,66.9,2760,0,0,0,0,0,0,0,0,0,,
G1TC,2,6-Apr-21,71,1884,1,0,82,71.6,66.9,2720,76,82,71.6,66.9,2768,0,0,0,0,5,28,0,33,0,,
G1TC,2,7-Apr-21,72,1882,1,1,79.7,72,66.8,2700,74.8,79.7,72,66.8,2987,0,0,0,0,0,35,0,35,0,,
G1TC,2,8-Apr-21,73,1882,0,0,73.1,70.1,66.8,3000,71.2,73.1,70.1,66.8,2918,0,34,0,0,0,34,0,68,0,,
G1TC,2,9-Apr-21,74,1849,0,0,78.6,69.9,66.7,3070,73,78.6,69.9,66.7,3561,0,54,0,0,0,54,0,108,0,,
G1TC,2,10-Apr-21,75,1849,0,0,73.8,70.1,66.7,3540,71.3,73.8,70.1,66.7,3435,0,62,0,0,0,62,0,124,0,,
G1TC,2,11-Apr-21,76,1849,0,0,72,69.2,66.6,3410,70.4,72,69.2,66.6,3395,0,0,0,0,0,0,0,0,0,,
G1TC,2,12-Apr-21,77,1848,0,1,73.4,69.1,66.6,3390,71,73.4,69.1,66.6,3630,0,0,0,0,0,0,0,0,0,,
G1TC,2,13-Apr-21,78,1848,0,0,73.3,69,66.5,3650,70.9,73.3,69,66.5,3341,0,30,0,0,0,5,0,35,0,,
G1TC,2,14-Apr-21,79,1848,0,0,73.1,68.7,66.5,3300,70.8,73.1,68.7,66.5,3260,0,45,0,0,0,45,0,90,0,,
G1TC,2,15-Apr-21,80,1847,1,0,73.9,69.2,66.4,3130,71.2,73.9,69.2,66.4,3016,0,47,0,0,0,47,0,94,0,,
G1TC,2,16-Apr-21,81,1847,0,0,74.9,69,66.4,3020,71.6,74.9,69,66.4,3039,0,61,0,0,0,61,0,122,0,,
G1TC,2,17-Apr-21,82,1847,0,0,74.9,70.4,66.3,3390,71.9,74.9,70.4,66.3,3122,0,0,0,0,0,66,0,66,0,,
G1TC,2,18-Apr-21,83,1847,0,0,75.3,70.3,66.3,3070,72.1,75.3,70.3,66.3,3182,0,0,0,0,0,0,0,0,0,,
G1TC,2,19-Apr-21,84,1845,1,1,74,69.2,66.2,2880,71.1,74,69.2,66.2,3189,0,0,0,0,0,23,0,23,0,,
G1TC,2,20-Apr-21,85,1845,0,0,71.6,68.8,66.2,3130,69.9,71.6,68.8,66.2,2250,0,21,0,0,0,21,0,42,0,,
G1TC,2,21-Apr-21,86,1845,0,0,72.5,68.8,66.1,1970,70.3,72.5,68.8,66.1,1945,0,34,0,0,0,34,0,68,0,,
G1TC,2,22-Apr-21,87,1845,0,0,73.7,68.5,66.1,1910,70.9,73.7,68.5,66.1,3997,0,48,0,0,0,48,0,96,0,,
G1TC,2,23-Apr-21,88,1845,0,0,72.6,69.7,66,4350,71.2,72.6,69.7,66,3185,0,50,0,0,0,50,0,100,0,,
G1TC,2,24-Apr-21,89,1844,0,1,73.6,70.3,66,NA,71.6,73.6,70.3,66,3470,0,22,0,0,0,44,0,66,0,,
G1TC,2,25-Apr-21,90,1844,0,0,75.3,69,65.9,NA,71.6,75.3,69,65.9,3521,0,0,0,0,0,0,0,0,0,,
G1TC,2,26-Apr-21,91,1844,0,0,83.5,70.1,65.9,3410,75.5,83.5,70.1,65.9,2828,0,0,0,0,0,0,0,0,0,,
G1TC,2,27-Apr-21,92,1844,0,0,85.9,72,65.8,2560,77.9,85.9,72,65.8,3790,0,6,0,0,0,36,0,42,0,,
G1TC,2,28-Apr-21,93,1844,0,0,78.3,68.1,65.8,4130,74.5,78.3,68.1,65.8,1900,0,8,0,0,0,49,0,57,0,,
G1TC,2,29-Apr-21,94,1844,0,0,76.5,63.1,65.7,1510,72.2,76.5,63.1,65.7,4426,0,0,0,0,0,47,0,47,0,,
G1TC,2,30-Apr-21,95,1843,1,0,78.6,70.1,65.7,4890,73.2,78.6,70.1,65.7,4015,0,23,0,0,0,23,0,46,0,,
G1TC,2,1-May-21,96,1843,0,0,86.3,70.1,65.6,4240,76.6,86.3,70.1,65.6,4366,0,12,0,0,0,12,0,24,0,,
G1TC,2,2-May-21,97,1843,0,0,81.9,71.9,65.6,4840,75.7,81.9,71.9,65.6,6759,0,0,0,0,0,0,0,0,0,,
G1TC,2,3-May-21,98,1843,0,0,78.4,72,65.5,7950,74.5,78.4,72,65.5,6386,0,0,0,0,0,0,0,0,0,,
G1TC,2,4-May-21,99,1832,1,0,73.2,69.9,65.5,4250,71.4,73.2,69.9,65.5,3858,0,15,0,0,0,15,0,30,0,,
G1TC,2,5-May-21,100,1832,0,0,76.6,69.8,65.5,3870,72.2,76.6,69.8,65.5,3978,0,30,0,0,0,30,0,60,0,,
