Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments,,
HOTC,8,19 Sep 2021,13,3853,0,2,88.7,80.3,81,1166,NA,NA,NA,NA,NA,0,7,7,0,0,0,0,14,0,,,,
HOTC,8,20 Sep 2021,14,3848,1,4,87,80.4,81,1013,NA,NA,NA,NA,NA,0,7,57,0,0,0,0,64,0,,,,
HOTC,8,21 Sep 2021,15,3841,1,6,86.7,81.6,80.3,1030,NA,NA,NA,NA,NA,0,10,60,0,0,0,0,70,0,,,,
HOTC,8,22 Sep 2021,16,3839,0,2,82.9,77.7,79.8,988,80.2616919,81.9878006,78.45210266,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,23 Sep 2021,17,3836,2,1,80.6,76.4,79.3,1112,79.20511563,83.44239807,74.90730286,NA,NA,0,12,119,0,0,0,0,131,0,,,,
HOTC,8,24 Sep 2021,18,3829,3,4,81.7,76.1,78.8,1201,79.46568374,84.71269989,74.35199738,NA,NA,0,1,32,0,0,0,0,33,0,,,,
HOTC,8,25 Sep 2021,19,3827,0,2,83.3,75.7,78.3,1343,80.40169948,83.61340332,76.13600159,NA,NA,0,1,3,0,0,0,0,4,0,,,,
HOTC,8,26 Sep 2021,20,3826,0,1,82.4,75.9,77.9,1363,79.40617022,84.88880157,74.90730286,NA,NA,0,2,5,0,0,0,0,7,0,,,,
HOTC,8,27 Sep 2021,21,3818,1,5,83.2,75,77.4,1592,82.42058074,88.95639801,76.56980133,NA,NA,0,3,31,0,0,0,0,34,0,,Transferred 2 hd out,,
HOTC,8,28 Sep 2021,22,3815,1,2,88.6,78,76.9,1624,82.62261325,90.53450012,76.47299957,NA,NA,0,7,45,0,0,0,0,52,0,,,,
HOTC,8,29 Sep 2021,23,3814,0,1,90.2,77.4,76.4,1837,82.35573574,88.82740021,76.04019928,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,30 Sep 2021,24,3813,0,1,88.4,77.1,75.9,1809,81.77573715,87.87190247,76.23210144,NA,NA,0,5,31,0,0,0,0,36,0,,,,
HOTC,8,01 Oct 2021,25,3811,0,2,87.4,77,75.4,1784,80.37305681,85.84059906,75.61180115,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,02 Oct 2021,26,3808,0,3,84.6,76.9,74.9,1929,79.13459506,83.27200317,73.94039917,NA,NA,0,6,36,0,0,0,0,42,0,,,,
HOTC,8,03 Oct 2021,27,3807,0,1,79.8,76.8,74.4,1834,78.75667613,81.87789917,73.9858017,NA,NA,0,4,26,0,0,0,0,30,0,,,,
HOTC,8,04 Oct 2021,28,3799,1,5,81.3,76,73.9,1739,78.13602778,81.93289948,75.00050354,NA,NA,0,6,76,0,0,0,0,82,0,,Transferred 2 hd out,,
HOTC,8,05 Oct 2021,29,3797,1,1,82.1,75,73.4,1898,78.02353681,81.38690186,74.35199738,NA,NA,0,9,25,0,0,0,0,34,0,,,,
HOTC,8,06 Oct 2021,30,3796,0,0,80.3,75.5,73,1847,77.99229274,82.26380157,72.28910065,NA,NA,0,4,11,0,0,0,0,15,0,,Transferred 1 hd out,,
HOTC,8,07 Oct 2021,31,3796,0,0,81.1,75,73,1940,77.93764775,82.76499939,70.91179657,NA,NA,0,12,25,0,0,0,0,37,0,,,,
HOTC,8,08 Oct 2021,32,3795,0,1,79.8,73.9,73,1977,78.88868385,84.36260223,73.9858017,NA,NA,0,7,23,0,0,0,0,30,0,,,,
HOTC,8,09 Oct 2021,33,3793,0,2,83.7,75.3,73,2103,80.07560771,88.18800354,72.24539948,NA,NA,0,1,2,0,0,0,0,3,0,,,,
HOTC,8,10 Oct 2021,34,3792,0,1,87.8,76.3,73,2229,80.71733714,88.44270325,72.59660339,NA,NA,0,2,2,0,0,0,0,4,0,,,,
HOTC,8,11 Oct 2021,35,3788,1,3,88.3,76.5,73,2291,79.06601322,85.48120117,73.26309967,NA,NA,0,14,15,0,0,0,0,29,0,,,,
HOTC,8,12 Oct 2021,36,3788,0,0,80.5,75.4,72.9,1967,77.78330528,81.82309723,73.03970337,NA,NA,0,9,11,0,0,0,0,20,0,,,,
HOTC,8,13 Oct 2021,37,3778,0,1,81.4,74.6,72.7,2195,77.78529649,83.4992981,71.89710236,NA,NA,0,18,46,0,0,0,0,64,0,,Transferred 9 hd out,,
HOTC,8,14 Oct 2021,38,3773,0,0,82.1,74.6,72.5,2381,78.06844266,82.37460327,72.59660339,NA,NA,0,28,40,0,0,0,0,68,0,,Transferred 5 hd out,,
HOTC,8,15 Oct 2021,39,3772,0,1,79.6,75.5,72.3,1810,76.84700673,81.0089035,71.55180359,NA,NA,0,20,21,0,0,0,0,41,0,,,,
HOTC,8,16 Oct 2021,40,3772,0,0,77.6,73.9,72.1,2359,76.03224068,78.91030121,69.90779877,NA,NA,0,19,30,0,0,0,0,49,0,,,,
HOTC,8,17 Oct 2021,41,3772,0,0,76.5,73.7,71.9,2044,75.61619172,79.78959656,70.44860077,NA,NA,0,12,19,0,0,0,0,31,0,,,,
HOTC,8,18 Oct 2021,42,3768,0,3,77.2,72.9,71.6,2420,76.00028393,81.76830292,70.2397995,NA,NA,0,9,42,0,0,0,0,51,0,,Transferred 1 hd out,,
HOTC,8,19 Oct 2021,43,3768,0,0,77.7,73.1,71.4,2637,75.67318637,80.6875,69.78399658,NA,NA,0,11,36,0,0,0,0,47,0,,,,
HOTC,8,20 Oct 2021,44,3766,1,1,76.2,72.6,70.9,2688,76.18078819,81.2786026,69.49659729,NA,NA,0,22,24,0,0,0,0,46,0,,,,
HOTC,8,21 Oct 2021,45,3766,0,0,79.8,72.4,70.4,2328,74.62722164,79.4253006,65.89369965,NA,NA,0,9,54,0,0,0,0,63,0,,,,
HOTC,8,22 Oct 2021,46,3766,0,0,75.1,71.7,69.9,3234,74.30892226,76.7154007,68.84700012,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,23 Oct 2021,47,3766,0,0,76.1,70.7,69.4,3034,73.37815379,78.09899902,65.26119995,NA,NA,0,2,4,0,0,0,0,6,0,,,,
HOTC,8,24 Oct 2021,48,3760,3,3,73.5,70.6,68.9,2782,74.68565992,82.31909943,65.63210297,NA,NA,0,9,14,0,0,0,0,23,0,,,,
HOTC,8,25 Oct 2021,49,3759,0,0,81.2,71.7,68.4,2853,73.36872839,80.36840057,64.3844986,NA,NA,0,11,162,0,0,0,0,173,0,,Transferred 1 hd out,,
HOTC,8,26 Oct 2021,50,3757,0,0,73.6,70,68,2726,72.6905011,78.40139771,63.52629852,NA,NA,0,11,0,0,106,0,0,117,0,,Transferred 2 hd out,,
HOTC,8,27 Oct 2021,51,3755,1,1,75.1,69.4,68,2853,72.96371726,78.40139771,65.48329926,NA,NA,0,8,0,0,48,0,0,56,0,,,,
HOTC,8,28 Oct 2021,52,3753,1,1,72.9,69.9,67.9,2828,72.13373563,77.69909668,64.85700226,NA,NA,0,7,0,0,38,0,0,45,0,,,,
HOTC,8,29 Oct 2021,53,3750,3,0,72.8,69.9,67.9,3124,72.37211322,75.8015976,65.55760193,NA,NA,0,10,0,0,45,0,0,55,0,,,,
HOTC,8,30 Oct 2021,54,3749,0,1,72.9,70.1,67.8,2706,72.33230833,76.52140045,62.99890137,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,31 Oct 2021,55,3749,0,0,72.6,69.8,67.8,2790,72.75323944,76.66680145,64.0605011,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,01 Nov 2021,56,3756,0,0,73.1,69,67.8,2961,72.57203642,76.61830139,65.40910339,NA,NA,0,5,25,0,25,0,0,55,0,,,,
HOTC,8,02 Nov 2021,57,3756,1,1,72.3,68.4,76.7,3102,72.91491036,76.86160278,67.49949646,NA,NA,0,8,0,0,80,0,0,88,0,,,,
HOTC,8,03 Nov 2021,58,3751,0,0,72.3,68.3,67.6,2962,71.99824985,77.35220337,65.04019928,NA,NA,0,0,0,0,62,0,0,62,0,,,,
HOTC,8,04 Nov 2021,59,3751,0,0,72.6,68,67.6,3304,71.68298221,76.04019928,64.42060089,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,05 Nov 2021,60,3748,1,2,73.1,68,67.6,3227,71.60327809,76.08809662,61.52389908,NA,NA,0,6,0,0,89,0,0,95,0,,,,
HOTC,8,06 Nov 2021,61,3748,0,0,72.7,67.8,67.6,3376,71.69470457,77.69909668,62.96390152,NA,NA,0,0,0,0,18,0,0,18,0,,,,
HOTC,8,07 Nov 2021,62,3748,0,0,72.9,67.9,67.5,3424,72.71653646,79.11560059,64.56559753,NA,NA,0,0,0,0,12,0,0,12,0,,,,
HOTC,8,08 Nov 2021,63,3560,0,0,73.6,68.7,67.5,4067,72.65713196,78.14929962,66.57430267,NA,NA,0,0,0,0,55,0,0,55,0,,,,
HOTC,8,09 Nov 2021,64,2776,1,0,75.6,68.1,67.4,2777,71.46332025,76.61830139,63.49079895,NA,NA,0,4,0,0,122,0,0,126,0,,,,
HOTC,8,10 Nov 2021,65,2775,0,0,73,68.9,67.4,2725,71.41063787,76.61830139,63.45550156,NA,NA,0,2,0,0,59,0,0,61,0,,,,
HOTC,8,11 Nov 2021,66,3248,0,2,74,69.1,67.4,1889,70.86488429,75.51719666,61.69260025,NA,NA,0,0,0,0,26,0,0,26,0,,,,
HOTC,8,12 Nov 2021,67,3236,11,1,72.4,67.4,67.3,3191,70.59520265,75.75409698,62.99890137,NA,NA,0,1,0,0,70,0,0,71,0,,,,
HOTC,8,13 Nov 2021,68,3235,0,1,72,68.1,67.3,2601,71.05388961,75.61180115,66.00640106,NA,NA,0,0,0,0,16,0,0,16,0,,,,
HOTC,8,14 Nov 2021,69,3235,0,0,72.4,68.9,67.3,2436,70.80019503,76.42469788,62.13479996,NA,NA,0,0,0,0,19,0,0,19,0,,,,
HOTC,8,15 Nov 2021,70,2150,0,1,73.5,67.7,67.2,1454,69.40865643,77.35220337,61.22180176,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,16 Nov 2021,71,2148,1,1,71.8,66.7,67.1,1353,68.89778212,76.52140045,59.74459839,NA,NA,0,3,0,0,43,0,0,46,0,,,,
HOTC,8,17 Nov 2021,72,1972,3,1,72,68.2,67.1,1353,71.20960629,76.61830139,65.15049744,NA,NA,0,0,0,0,35,0,0,35,0,,,,
HOTC,8,18 Nov 2021,73,2024,36,0,72.7,67.6,67,954,70.66285742,74.16850281,67.34380341,NA,NA,0,3,0,0,61,0,0,64,0,,,,
HOTC,8,19 Nov 2021,74,2024,0,0,70.4,66.7,67,1304,69.19401438,72.37670135,64.78399658,NA,NA,0,2,0,0,26,0,0,28,0,,,,
HOTC,8,20 Nov 2021,75,2024,0,0,69.5,65,67,1573,70.71883368,74.12280273,65.26119995,NA,NA,0,0,0,0,1,0,0,1,0,,,,
HOTC,8,21 Nov 2021,76,2024,0,0,71.8,66.7,67,1549,71.54585655,73.62290192,68.36640167,NA,NA,0,0,0,0,5,0,0,5,0,,,,
HOTC,8,22 Nov 2021,77,2022,2,0,70.8,67.5,66.9,1703,70.16394708,72.99510193,67.07289886,NA,NA,0,0,0,0,20,0,0,20,0,,,,
HOTC,8,23 Nov 2021,78,2022,0,0,68.6,65.4,66.9,1627,68.72341144,73.03970337,64.56559753,NA,NA,0,3,0,0,23,0,0,26,0,,,,
HOTC,8,24 Nov 2021,79,2022,0,0,70,64.6,66.9,1742,70.48856615,74.21440125,65.63210297,NA,NA,0,3,0,0,14,0,0,17,0,,,,
HOTC,8,25 Nov 2021,80,2022,0,0,71.5,67.6,66.8,1709,71.042763,74.16850281,65.22419739,NA,NA,0,0,0,0,2,0,0,2,0,,,,
HOTC,8,26 Nov 2021,81,2022,0,0,70.9,66.7,66.8,1736,69.86473525,72.95069885,64.56559753,NA,NA,0,1,0,0,1,0,0,2,0,,,,
HOTC,8,27 Nov 2021,82,2022,0,0,70,66.7,66.8,1797,70.38248034,74.16850281,64.42060089,NA,NA,0,6,0,0,5,0,0,11,0,,,,
HOTC,8,28 Nov 2021,83,2019,3,0,71.6,67.3,66.7,1880,71.0061325,73.48760223,67.26629639,NA,NA,0,6,0,0,1,0,0,7,0,,,,
HOTC,8,29 Nov 2021,84,2017,0,2,70.5,67.2,66.7,2045,70.14497397,73.57769775,66.15699768,NA,NA,0,0,0,0,22,0,0,22,0,,,,
HOTC,8,30 Nov 2021,85,2017,0,0,70.6,65.4,66.9,2066,71.11639812,74.03150177,65.44619751,NA,NA,0,2,0,0,16,0,0,18,0,,,,
HOTC,8,01 Dec 2021,86,2017,0,0,71.9,65.3,66.8,1906,69.16770004,75.47000122,61.99829865,NA,NA,0,3,0,0,10,0,0,13,0,,,,
HOTC,8,02 Dec 2021,87,2017,3,0,72.4,65.3,66.8,1939,70.97171497,76.13600159,65.7440033,NA,NA,0,0,0,0,8,0,0,8,0,,,,
HOTC,8,03 Dec 2021,88,2014,1,0,74.3,67.4,66.8,2775,72.56491677,79.32189941,65.11370087,NA,NA,0,2,0,0,10,0,0,12,0,,,,
HOTC,8,04 Dec 2021,89,2013,0,0,76.3,68.3,66.7,1929,71.25019767,75.09400177,60.19850159,NA,NA,0,1,0,0,7,0,0,8,0,,,,
HOTC,8,05 Dec 2021,90,2013,0,0,71.7,66.7,66.7,2204,71.15367988,76.18399811,62.61640167,NA,NA,0,0,0,0,7,0,0,7,0,,,,
HOTC,8,06 Dec 2021,91,2013,0,0,72.9,67.2,66.7,2199,71.09126961,77.05709839,62.78979874,NA,NA,0,10,0,0,22,0,0,32,0,,,,
HOTC,8,07 Dec 2021,92,2013,0,0,71.7,67,66.7,2345,69.72505796,72.02739716,65.96869659,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,08 Dec 2021,93,2013,0,0,69.4,66.6,66.6,2098,69.98169885,74.03150177,65.85620117,NA,NA,0,2,0,0,3,0,0,5,0,,,,
HOTC,8,09 Dec 2021,94,2013,0,2,71.1,66.2,66.6,2029,70.71629729,74.49009705,62.27180099,NA,NA,0,3,0,0,2,0,0,5,0,,,,
HOTC,8,10 Dec 2021,95,2011,0,0,71.7,67,66.5,NA,71.40725833,77.69909668,60.9552002,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,11 Dec 2021,96,2011,0,1,74,68.1,66.5,2260,72.05648029,77.59970093,58.31969833,NA,NA,0,1,0,0,1,0,0,2,0,,,,
HOTC,8,12 Dec 2021,97,2010,0,0,73,66,66.5,2322,70.64862682,73.89479828,62.1006012,NA,NA,0,3,0,0,3,0,0,6,0,,,,
HOTC,8,13 Dec 2021,98,2010,0,2,71.2,66.9,66.4,2366,70.65872007,75.42279816,61.18840027,NA,NA,0,16,0,0,14,0,0,30,0,,,,
HOTC,8,14 Dec 2021,99,2008,0,0,71.8,66.9,66.4,2353,71.5025033,77.30290222,57.85570145,NA,NA,0,6,0,0,0,0,0,6,0,,,,
HOTC,8,15 Dec 2021,100,2008,0,0,72.9,66.6,66.3,2366,71.74818821,78.19950104,63.31439972,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,16 Dec 2021,101,2008,0,0,72.9,68.9,66.3,2419,70.776654,76.61830139,57.18479919,NA,NA,0,0,0,0,0,6,0,6,0,,,,
HOTC,8,17 Dec 2021,102,2008,1,0,72,66.7,66.3,2400,70.82318013,73.57769775,67.53859711,NA,NA,0,0,1,0,0,15,0,16,0,,,,
HOTC,8,18 Dec 2021,103,2007,0,0,70.7,66.8,66.2,2304,71.60121067,75.18769836,69.41490173,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,19 Dec 2021,104,2007,0,1,72.1,67.1,66.2,2513,71.04443872,73.75869751,68.12819672,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,20 Dec 2021,105,2006,0,0,71,66.5,66.2,2548,70.28729525,75.18769836,67.26629639,NA,NA,0,0,3,0,0,11,0,14,0,,,,
HOTC,8,21 Dec 2021,106,2006,3,0,71.7,66.6,66.1,2558,70.53175473,73.80400085,61.52389908,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,22 Dec 2021,107,2003,0,0,71.1,66.1,66.1,2346,70.81376334,72.99510193,68.00959778,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,23 Dec 2021,108,2003,0,2,70.6,66.4,66,2650,70.48127284,75.14080048,60.62450027,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,24 Dec 2021,109,2001,0,0,71.1,66.5,66,2702,70.88188141,76.61830139,60.4272995,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,25 Dec 2021,110,2001,0,0,71.1,66.5,66,2327,70.97614015,77.64929962,60.75640106,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,26 Dec 2021,111,2001,0,0,74.8,67.3,65.9,2573,70.16771095,74.62870026,57.91730118,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,27 Dec 2021,112,2001,3,1,71.3,66.8,65.9,2523,70.75990473,77.79869843,60.85580063,NA,NA,0,0,4,0,0,21,0,25,0,,,,
HOTC,8,28 Dec 2021,113,1997,0,0,74,66.9,65.8,2721,71.00125609,73.62290192,61.12170029,NA,NA,0,0,3,0,0,12,0,15,0,,,,
HOTC,8,29 Dec 2021,114,1997,0,0,70.7,66.7,65.8,2363,71.19930106,74.12280273,68.64610291,NA,NA,0,0,2,0,0,12,0,14,0,,,,
HOTC,8,30 Dec 2021,115,1997,1,1,70.2,66.7,65.8,2752,70.7288161,75.70659637,56.97370148,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,31 Dec 2021,116,1995,1,0,71.4,66.7,65.7,2669,70.48487717,78.24990082,59.48759842,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,01 Jan 2022,117,1994,0,0,71.5,67.1,65.7,2582,70.83708514,77.20429993,61.62509918,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,02 Jan 2022,118,1994,0,1,69.4,65.8,65.6,2520,69.91368819,73.48760223,67.15010071,NA,NA,0,0,0,0,0,1,0,1,0,,,,
HOTC,8,03 Jan 2022,119,1993,0,0,69.4,65.8,65.6,2629,69.17419709,71.81040192,65.44619751,NA,NA,0,0,0,0,0,11,0,11,0,,,,
HOTC,8,04 Jan 2022,120,1993,2,0,69.3,65.1,65.5,2709,69.77063986,73.08429718,66.42209625,NA,NA,0,0,2,0,0,5,0,7,0,,,,
HOTC,8,05 Jan 2022,121,1991,0,0,70.4,66.2,65.5,2643,70.28242822,73.80400085,65.37210083,NA,NA,0,0,0,0,0,11,0,11,0,,,,
HOTC,8,06 Jan 2022,122,1991,2,0,71,65.8,65.5,3029,68.62409429,70.86949921,64.96679688,NA,NA,0,0,1,0,0,2,0,3,0,,,,
HOTC,8,07 Jan 2022,123,1989,0,0,68.6,65.9,65.4,2888,68.03666115,70.99649811,63.9530983,NA,NA,0,0,0,0,0,1,0,1,0,,,,
HOTC,8,08 Jan 2022,124,1989,0,0,68.6,65.6,65.4,2691,69.00083484,73.08429718,64.3844986,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,09 Jan 2022,125,1989,0,0,70.5,65.8,65.4,2736,70.9301133,74.35199738,66.95729828,NA,NA,0,0,1,0,0,4,0,5,0,,,,
HOTC,8,10 Jan 2022,126,1989,0,0,71.9,65.5,65.3,2669,69.20517054,74.58249664,65.85620117,NA,NA,0,0,0,0,0,10,0,10,0,,,,
HOTC,8,11 Jan 2022,127,1989,0,0,71.7,65.5,65.3,3042,69.12584321,72.15799713,65.55760193,NA,NA,0,0,0,0,0,10,0,10,0,,,,
HOTC,8,12 Jan 2022,128,1989,1,0,69.4,65.4,65.2,2518,69.99989773,75.8015976,56.40620041,NA,NA,0,0,2,0,0,6,0,8,0,,,,
HOTC,8,13 Jan 2022,129,1988,0,0,71.1,65.3,65.2,2746,70.20697348,74.53630066,56.49520111,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,14 Jan 2022,130,1988,0,1,70.6,65.1,65.2,3047,70.67881805,72.95069885,67.15010071,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,15 Jan 2022,131,1987,0,0,69.6,65.8,65.1,2674,70.88579436,74.03150177,66.84200287,NA,NA,0,0,0,0,0,6,0,6,0,,,,
HOTC,8,16 Jan 2022,132,1987,0,0,69.9,65.5,65.1,2894,70.05030758,73.62290192,66.19480133,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,17 Jan 2022,133,1987,1,0,71.5,65.6,65.1,2856,70.12180434,74.03150177,63.13880157,NA,NA,0,0,0,0,0,8,0,8,0,,,,
HOTC,8,18 Jan 2022,134,1986,0,0,70.6,65.4,65,2477,69.86831005,74.67500305,62.16899872,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,19 Jan 2022,135,1986,0,0,70.5,65.5,65,2635,70.03537318,72.86190033,64.42060089,NA,NA,0,0,0,0,0,12,0,12,0,,,,
HOTC,8,20 Jan 2022,136,1986,0,0,70,62.4,65,3453,67.83905651,70.82720184,65.26119995,NA,NA,0,0,1,0,0,11,0,12,0,,,,
HOTC,8,21 Jan 2022,137,1986,0,0,67.7,65,64.8,2138,67.68375576,71.98390198,64.71099854,NA,NA,0,0,0,0,0,9,0,9,0,,,,
HOTC,8,22 Jan 2022,138,1986,0,0,67.9,65.1,64.7,2778,68.08629635,72.15799713,64.82039642,NA,NA,0,0,0,0,0,1,0,1,0,,,,
HOTC,8,23 Jan 2022,139,1986,0,0,69.2,65.1,64.6,2888,69.92500287,73.03970337,58.4756012,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,24 Jan 2022,140,1986,8,0,69.6,64.8,64.5,2825,69.27611499,74.2602005,53.24340057,NA,NA,0,0,0,0,0,10,0,10,0,,,,
HOTC,8,25 Jan 2022,141,1978,1,0,71,64.2,64.4,2731,68.6590965,72.11440277,64.27619934,NA,NA,0,0,0,0,0,11,0,11,0,,,,
HOTC,8,26 Jan 2022,142,1945,0,0,67.8,64.7,64.3,2708,67.33176323,71.12400055,62.51269913,NA,NA,0,0,1,0,0,11,0,12,0,,,,
HOTC,8,27 Jan 2022,143,1945,0,0,67.6,63.4,64.3,2694,68.60464817,73.12889862,64.27619934,NA,NA,0,0,0,0,0,6,0,6,0,,,,
HOTC,8,28 Jan 2022,144,1945,0,0,69.2,63.2,64.2,2596,69.61527257,73.17350006,65.33509827,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,29 Jan 2022,145,1945,0,0,69.2,64.2,64.1,2804,67.85331667,72.68479919,63.5970993,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,30 Jan 2022,146,1945,0,0,68.6,64.3,64.1,2724,69.55962617,73.71340179,64.16819763,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,31 Jan 2022,147,1945,2,0,70.2,64.4,63.9,2559,68.92284265,73.39759827,55.46820068,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,01 Feb 2022,148,1943,0,0,69.3,63.7,63.8,2653,68.71525954,75.8015976,59.35969925,NA,NA,0,0,0,0,0,7,0,7,0,,,,
HOTC,8,02 Feb 2022,149,1934,0,0,69.6,63.5,63.7,2550,68.85702499,75.42279816,56.79359818,NA,NA,0,0,0,0,0,10,0,10,0,,,,
HOTC,8,03 Feb 2022,150,1919,0,0,67.9,63.5,63.7,2443,66.98971111,72.24539948,59.71250153,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,04 Feb 2022,151,1919,0,1,66.4,62.4,63.6,3057,66.64941179,71.25180054,60.9552002,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,05 Feb 2022,152,1918,0,0,67.7,63.4,63.6,2433,66.27897364,70.40670013,62.89419937,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,06 Feb 2022,153,1918,0,0,66.9,63.6,63.5,2596,67.08438559,71.89710236,62.72040176,NA,NA,0,0,0,0,0,4,0,4,0,,,,
HOTC,8,07 Feb 2022,154,1918,1,0,68.2,63.7,63.3,2495,68.98279743,72.86190033,64.45680237,NA,NA,0,0,0,0,0,5,0,5,0,,,,
HOTC,8,08 Feb 2022,155,1917,0,0,69.2,63.7,63.3,2457,68.33942392,72.46450043,56.88349915,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,09 Feb 2022,156,1789,1,1,68.9,63.6,63.2,2454,67.39311878,71.81040192,53.51819992,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,10 Feb 2022,157,1681,1,0,68.6,63.2,63,2384,67.51383356,73.48760223,53.16130066,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,11 Feb 2022,158,1680,1,0,69.9,62.4,63,2244,66.70997931,71.55180359,52.40340042,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,12 Feb 2022,159,1595,0,0,68.6,62.8,63,2493,67.0236585,69.90779877,62.61640167,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,13 Feb 2022,160,1595,0,1,66.1,63.4,62.9,2428,66.2147182,69.57849884,63.1739006,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,14 Feb 2022,161,1594,0,1,66.9,63.4,62.8,2222,66.64284727,71.38009644,50.41680145,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,15 Feb 2022,162,1593,0,0,68,62.7,62.7,2341,67.31475341,74.81420135,57.09420013,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,16 Feb 2022,163,1570,0,0,69.3,64,62.6,2546,67.35154501,74.67500305,59.42359924,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,17 Feb 2022,164,1487,0,0,68.9,64.4,62.4,2107,67.40540975,74.49009705,58.94680023,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,18 Feb 2022,165,1356,0,0,67.8,46.6,62.4,2092,66.12663842,73.35269928,40.96300125,NA,NA,0,0,0,0,0,3,0,3,0,,,,
HOTC,8,19 Feb 2022,166,1356,0,1,70.1,62.7,62.3,2335,66.95864462,70.03199768,63.1739006,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,20 Feb 2022,167,1355,0,0,67.4,62.7,62.3,2060,66.64684009,73.35269928,59.00999832,NA,NA,0,0,0,0,0,2,0,2,0,,,,
HOTC,8,21 Feb 2022,168,1355,0,2,67.9,63,62.2,2096,67.70663814,74.03150177,60.88880157,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,22 Feb 2022,169,1353,0,1,68.7,63.6,62.2,2037,67.10330813,74.49009705,53.60100174,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,23 Feb 2022,170,1112,0,0,68.5,62.7,62.1,2000,63.54193062,68.7263031,59.58380127,NA,NA,0,0,0,0,0,1,0,1,0,,,,
HOTC,8,24 Feb 2022,171,828,0,0,64.1,60.2,62,1107,62.78578485,67.69499969,59.90620041,NA,NA,0,0,0,0,0,0,0,0,0,,,,
HOTC,8,25 Feb 2022,172,678,0,0,63.4,59.4,61.9,896,62.31756187,65.70659637,59.71250153,NA,NA,0,0,0,0,0,0,0,0,0,,,,
