GlobalID,Temp_ReHS,ReHS,Color_ReHS,Site
4NL2_1_44683,66.2,96.66666666666667,Green,4NL2
4NL2_1_44684,66.5,94.66666666666667,Green,4NL2
4NL2_1_44685,66.8,95.33333333333333,Green,4NL2
4NL2_1_44686,67.4,96,Green,4NL2
4NL2_1_44687,67.1,95.66666666666667,Green,4NL2
4NL2_1_44688,67.1,95,Green,4NL2
4NL2_1_44689,67.4,95.66666666666667,Green,4NL2
4NL2_1_44690,74.30000000000001,96.66666666666667,Green,4NL2
4NL2_1_44691,79.7,97,Green,4NL2
4NL2_1_44692,82.4,96.66666666666667,Green,4NL2
4NL2_1_44693,83,98,Green,4NL2
4NL2_1_44694,77,98.33333333333333,Green,4NL2
4NL2_1_44695,73.4,98.33333333333333,Green,4NL2
4NL2_1_44696,67.1,97.66666666666667,Green,4NL2
4NL2_1_44697,69.5,93,Green,4NL2
4NL2_1_44698,64.7,NA,NA,4NL2
4NL2_1_44699,NA,NA,NA,4NL2
4NL2_1_44700,77.9,NA,NA,4NL2
4NL2_1_44701,72.19999999999999,96.66666666666667,Green,4NL2
4NL2_1_44702,64.1,97.33333333333333,Green,4NL2
4NL2_1_44703,61.1,97.33333333333333,Green,4NL2
4NL2_1_44704,76.1,98.66666666666667,Green,4NL2
4NL2_1_44705,83.6,87.66666666666667,Green,4NL2
4NL2_1_44706,83,79.33333333333333,Green,4NL2
4NL2_1_44707,83,83.33333333333333,Green,4NL2
4NL2_1_44708,83,87,Green,4NL2
4NL2_1_44709,83.30000000000001,85.66666666666667,Green,4NL2
4NL2_1_44710,84.5,84,Green,4NL2
4NL2_1_44711,84.5,85,Green,4NL2
4NL2_1_44712,84.8,85,Green,4NL2
4NL2_1_44713,83,88,Green,4NL2
4NL2_1_44714,83,95.66666666666667,Green,4NL2
4NL2_1_44715,83.6,96.33333333333333,Green,4NL2
4NL2_1_44716,82.4,97.33333333333333,Green,4NL2
4NL2_1_44717,82.7,96.66666666666667,Green,4NL2
4NL2_1_44718,82.7,96.33333333333333,Green,4NL2
4NL2_1_44719,82.4,96.33333333333333,Green,4NL2
4NL2_1_44720,81.19999999999999,96.33333333333333,Green,4NL2
4NL2_1_44721,80.9,96.66666666666667,Green,4NL2
4NL2_1_44722,80.3,95.66666666666667,Green,4NL2
4NL2_1_44723,80.3,96.66666666666667,Green,4NL2
4NL2_1_44724,81.19999999999999,97.66666666666667,Green,4NL2
4NL2_1_44725,83.6,97,Green,4NL2
4NL2_1_44726,86,98.33333333333333,Green,4NL2
4NL2_1_44727,85.1,98,Green,4NL2
4NL2_1_44728,83.30000000000001,98.66666666666667,Green,4NL2
4NL2_1_44729,81.19999999999999,98,Green,4NL2
4NL2_1_44730,79.1,95.33333333333333,Green,4NL2
4NL2_1_44731,78.80000000000001,97.66666666666667,Green,4NL2
4NL2_1_44732,80.15,98.33333333333333,Green,4NL2
4NL2_1_44733,84.8,98.33333333333333,Green,4NL2
4NL2_1_44734,80,97.66666666666667,Green,4NL2
4NL2_1_44735,79.7,98,Green,4NL2
4NL2_1_44736,77.9,99,Green,4NL2
4NL2_1_44737,76.1,98.33333333333333,Green,4NL2
4NL2_1_44738,75.5,98,Green,4NL2
4NL2_1_44739,76.4,97.33333333333333,Green,4NL2
4NL2_1_44740,77,96.66666666666667,Green,4NL2
4NL2_1_44741,78.80000000000001,97,Green,4NL2
4NL2_1_44742,78.80000000000001,98,Green,4NL2
4NL2_1_44743,74,98,Green,4NL2
4NL2_1_44744,75.5,98.66666666666667,Green,4NL2
4NL2_1_44745,77.30000000000001,98.33333333333333,Green,4NL2
4NL2_1_44746,79.1,97.66666666666667,Green,4NL2
4NL2_1_44747,85.1,96.66666666666667,Green,4NL2
4NL2_1_44748,76.69999999999999,97,Green,4NL2
4NL2_1_44749,74.30000000000001,98.33333333333333,Green,4NL2
4NL2_1_44750,73.7,96.33333333333333,Green,4NL2
4NL2_1_44751,74.9,97.33333333333333,Green,4NL2
4NL2_1_44752,75.2,97.33333333333333,Green,4NL2
4NL2_1_44753,77,97.33333333333333,Green,4NL2
4NL2_1_44754,76.1,98,Green,4NL2
4NL2_1_44755,77.30000000000001,96.33333333333333,Green,4NL2
4NL2_1_44756,75.2,96.66666666666667,Green,4NL2
4NL2_1_44757,73.1,94.33333333333333,Green,4NL2
4NL2_1_44758,74.30000000000001,97,Green,4NL2
4NL2_1_44759,73.7,96.66666666666667,Green,4NL2
4NL2_1_44760,77.6,96,Green,4NL2
4NL2_2_44186,NA,NA,NA,4NL2
4NL2_2_44187,NA,NA,NA,4NL2
4NL2_2_44188,NA,NA,NA,4NL2
4NL2_2_44189,NA,NA,NA,4NL2
4NL2_2_44190,NA,NA,NA,4NL2
4NL2_2_44191,NA,NA,NA,4NL2
4NL2_2_44192,NA,NA,NA,4NL2
4NL2_2_44193,NA,NA,NA,4NL2
4NL2_2_44194,NA,NA,NA,4NL2
4NL2_2_44195,NA,NA,NA,4NL2
4NL2_2_44196,NA,NA,NA,4NL2
4NL2_2_44197,NA,NA,NA,4NL2
4NL2_2_44198,NA,NA,NA,4NL2
4NL2_2_44199,NA,NA,NA,4NL2
4NL2_2_44200,NA,NA,NA,4NL2
4NL2_2_44201,90.95,NA,NA,4NL2
4NL2_2_44202,90.5,97,Green,4NL2
4NL2_2_44203,89.15,98.5,Green,4NL2
4NL2_2_44204,88.25,98.5,Green,4NL2
4NL2_2_44205,87.80000000000001,95.5,Green,4NL2
4NL2_2_44206,87.35,98,Green,4NL2
4NL2_2_44207,87.35,98.5,Green,4NL2
4NL2_2_44208,87.35,97,Green,4NL2
4NL2_2_44209,86.9,97,Green,4NL2
4NL2_2_44210,86.45,97.5,Green,4NL2
4NL2_2_44211,86.45,99,Green,4NL2
4NL2_2_44212,86.45,98.5,Green,4NL2
4NL2_2_44213,86,98.5,Green,4NL2
4NL2_2_44214,85.55000000000001,99,Green,4NL2
4NL2_2_44215,84.65,99,Green,4NL2
4NL2_2_44216,84.65,98.5,Green,4NL2
4NL2_2_44217,83.30000000000001,99,Green,4NL2
4NL2_2_44218,82.85,99,Green,4NL2
4NL2_2_44219,81.95,98,Green,4NL2
4NL2_2_44220,80.15,99,Green,4NL2
4NL2_2_44221,79.25,98.5,Green,4NL2
4NL2_2_44222,78.80000000000001,99,Green,4NL2
4NL2_2_44223,79.25,99,Green,4NL2
4NL2_2_44224,78.35,99,Green,4NL2
4NL2_2_44225,77.45,99,Green,4NL2
4NL2_2_44226,74.30000000000001,99,Green,4NL2
4NL2_2_44227,77,98.5,Green,4NL2
4NL2_2_44228,75.2,99,Green,4NL2
4NL2_2_44229,76.55000000000001,98.5,Green,4NL2
4NL2_2_44230,75.2,99,Green,4NL2
4NL2_2_44231,73.85,98,Green,4NL2
4NL2_2_44232,73.4,99,Green,4NL2
4NL2_2_44233,71.6,97.5,Green,4NL2
4NL2_2_44234,75.65,99,Green,4NL2
4NL2_2_44235,76.55000000000001,98,Green,4NL2
4NL2_2_44236,73.85,97.5,Green,4NL2
4NL2_2_44237,72.05000000000001,98.5,Green,4NL2
4NL2_2_44238,73.85,97,Green,4NL2
4NL2_2_44239,72.95,97,Green,4NL2
4NL2_2_44240,72.95,98.5,Green,4NL2
4NL2_2_44241,72.95,97.5,Green,4NL2
4NL2_2_44242,73.4,97,Green,4NL2
4NL2_2_44243,72.95,97,Green,4NL2
4NL2_2_44244,72.95,98,Green,4NL2
4NL2_2_44245,72.95,97.5,Green,4NL2
4NL2_2_44246,71.6,98,Green,4NL2
4NL2_2_44247,73.4,97.5,Green,4NL2
4NL2_2_44248,74.75,97.5,Green,4NL2
4NL2_2_44249,76.55000000000001,99,Green,4NL2
4NL2_2_44250,75.65,99,Green,4NL2
4NL2_2_44251,75.65,97.5,Green,4NL2
4NL2_2_44252,73.85,97.5,Green,4NL2
4NL2_2_44253,73.85,98.5,Green,4NL2
4NL2_2_44254,75.2,99,Green,4NL2
4NL2_2_44255,76.55000000000001,96,Green,4NL2
4NL2_2_44256,75.65,96,Green,4NL2
4NL2_2_44257,75.2,98.5,Green,4NL2
4NL2_2_44258,77,99,Green,4NL2
4NL2_2_44259,75.65,99,Green,4NL2
4NL2_2_44260,76.1,98.5,Green,4NL2
4NL2_2_44261,76.55000000000001,98.5,Green,4NL2
4NL2_2_44262,76.1,97.5,Green,4NL2
4NL2_2_44263,76.55000000000001,99,Green,4NL2
4NL2_2_44264,76.55000000000001,99,Green,4NL2
4NL2_2_44265,76.55000000000001,99,Green,4NL2
4NL2_2_44266,76.55000000000001,98.5,Green,4NL2
4NL2_2_44267,76.55000000000001,98.5,Green,4NL2
4NL2_2_44268,76.1,97.5,Green,4NL2
4NL2_2_44269,75.2,98,Green,4NL2
4NL2_2_44270,69.80000000000001,98.5,Green,4NL2
4NL2_2_44271,65.30000000000001,NA,NA,4NL2
4NL2_2_44272,NA,NA,NA,4NL2
4NL2_2_44273,60.8,NA,NA,4NL2
4NL2_2_44274,63.5,99,Green,4NL2
4NL2_2_44275,62.6,97.5,Green,4NL2
4NL2_2_44276,66.65,99,Green,4NL2
4NL2_2_44277,80.6,96.5,Green,4NL2
4NL2_2_44278,84.2,81.5,Green,4NL2
4NL2_2_44279,85.55000000000001,89.5,Green,4NL2
4NL2_2_44280,87.80000000000001,84.5,Green,4NL2
4NL2_2_44281,86.9,80,Green,4NL2
4NL2_2_44282,87.35,87,Green,4NL2
4NL2_2_44283,87.80000000000001,88,Green,4NL2
4NL2_2_44284,87.80000000000001,85,Green,4NL2
4NL2_2_44285,86.45,78.5,Green,4NL2
4NL2_2_44286,88.25,85,Green,4NL2
4NL2_2_44287,87.35,89,Green,4NL2
4NL2_2_44288,87.35,89.5,Green,4NL2
4NL2_2_44289,86,89,Green,4NL2
4NL2_2_44290,85.1,86.5,Green,4NL2
4NL2_2_44291,84.65,85,Green,4NL2
4NL2_2_44292,84.2,82.5,Green,4NL2
4NL2_2_44293,83.30000000000001,86.5,Green,4NL2
4NL2_2_44294,82.85,87.5,Green,4NL2
4NL2_2_44295,81.95,91.5,Green,4NL2
4NL2_2_44296,80.6,90,Green,4NL2
4NL2_2_44297,80.6,92.5,Green,4NL2
4NL2_2_44298,80.6,93.5,Green,4NL2
4NL2_2_44299,80.6,96,Green,4NL2
4NL2_2_44300,80.15,93.5,Green,4NL2
4NL2_2_44301,77.9,91,Green,4NL2
4NL2_2_44302,78.80000000000001,87,Green,4NL2
4NL2_2_44303,78.35,87,Green,4NL2
4NL2_2_44304,78.35,87,Green,4NL2
4NL2_2_44305,76.1,89,Green,4NL2
4NL2_2_44306,76.1,89.5,Green,4NL2
4NL2_2_44307,77,89,Green,4NL2
4NL2_2_44308,77.9,83.5,Green,4NL2
4NL2_2_44309,76.55000000000001,86.5,Green,4NL2
4NL2_2_44310,77,91.5,Green,4NL2
4NL2_2_44311,74.75,85.5,Green,4NL2
4NL2_2_44312,77.45,87,Green,4NL2
4NL2_2_44313,80.15,94.5,Green,4NL2
4NL2_2_44314,76.55000000000001,93,Green,4NL2
4NL2_2_44315,75.65,85,Green,4NL2
4NL2_2_44316,76.1,79.5,Green,4NL2
4NL2_2_44317,78.35,87.5,Green,4NL2
4NL2_2_44318,78.35,89,Green,4NL2
4NL2_2_44319,75.65,91.5,Green,4NL2
4NL2_2_44320,75.2,87,Green,4NL2
4NL2_2_44321,75.65,80,Green,4NL2
4NL2_2_44322,74.75,83,Green,4NL2
4NL2_2_44323,74.30000000000001,87,Green,4NL2
4NL2_2_44324,NA,85,Green,4NL2
4NL2_2_44325,NA,91,Green,4NL2
4NL2_2_44326,75.2,95.5,Green,4NL2
4NL2_2_44327,74.30000000000001,95,Green,4NL2
4NL2_2_44328,74.75,94.5,Green,4NL2
4NL2_2_44329,75.2,92.5,Green,4NL2
4NL2_2_44330,75.2,91.5,Green,4NL2
4NL2_2_44331,74.75,93,Green,4NL2
4NL2_2_44332,75.2,95,Green,4NL2
4NL2_2_44333,73.4,97,Green,4NL2
4NL2_2_44334,74.30000000000001,96,Green,4NL2
4NL2_2_44335,76.1,97,Green,4NL2
4NL2_2_44336,77.9,98,Green,4NL2
4NL2_2_44337,75.65,97,Green,4NL2
4NL2_2_44338,77.45,97.5,Green,4NL2
4NL2_2_44339,77.9,96.5,Green,4NL2
4NL2_2_44340,80.6,98,Green,4NL2
4NL2_2_44341,76.55000000000001,99,Green,4NL2
4NL2_2_44342,78.35,98,Green,4NL2
4NL2_2_44343,72.95,NA,NA,4NL2
4NL2_2_44344,NA,NA,NA,4NL2
4NL2_2_44345,NA,NA,NA,4NL2
4NL2_2_44346,NA,NA,NA,4NL2
4NL2_2_44347,NA,NA,NA,4NL2
4NL2_2_44348,70.7,NA,NA,4NL2
4NL2_2_44349,81.5,98.5,Green,4NL2
4NL2_2_44350,86.9,81,Green,4NL2
4NL2_2_44351,86.45,78.5,Green,4NL2
4NL2_2_44352,87.35,73,Green,4NL2
4NL2_2_44353,86,58.5,Yellow,4NL2
4NL2_2_44354,85.55000000000001,79,Green,4NL2
4NL2_2_44355,86.45,86,Green,4NL2
4NL2_2_44356,87.35,87,Green,4NL2
4NL2_2_44357,87.80000000000001,88,Green,4NL2
4NL2_2_44358,88.25,93.5,Green,4NL2
4NL2_2_44359,87.80000000000001,91.5,Green,4NL2
4NL2_2_44360,86.45,87,Green,4NL2
4NL2_2_44361,85.1,85.5,Green,4NL2
4NL2_2_44362,85.1,87.5,Green,4NL2
4NL2_2_44363,84.2,89,Green,4NL2
4NL2_2_44364,85.1,92,Green,4NL2
4NL2_2_44365,85.1,98.5,Green,4NL2
4NL2_2_44366,84.2,92.5,Green,4NL2
4NL2_2_44367,82.85,94,Green,4NL2
4NL2_2_44368,81.95,94,Green,4NL2
4NL2_2_44369,80.6,91.5,Green,4NL2
4NL2_2_44370,80.6,92.5,Green,4NL2
4NL2_2_44371,81.5,92.5,Green,4NL2
4NL2_2_44372,80.6,91.5,Green,4NL2
4NL2_2_44373,79.7,93,Green,4NL2
4NL2_2_44374,79.25,99,Green,4NL2
4NL2_2_44375,79.25,98,Green,4NL2
4NL2_2_44376,79.7,99,Green,4NL2
4NL2_2_44377,79.25,98,Green,4NL2
4NL2_2_44378,78.80000000000001,97.5,Green,4NL2
4NL2_2_44379,77.9,92,Green,4NL2
4NL2_2_44380,78.80000000000001,93,Green,4NL2
4NL2_2_44381,80.15,97.5,Green,4NL2
4NL2_2_44382,81.5,98.5,Green,4NL2
4NL2_2_44383,80.6,99,Green,4NL2
4NL2_2_44384,79.25,99,Green,4NL2
4NL2_2_44385,74.75,97,Green,4NL2
4NL2_2_44386,75.2,93.5,Green,4NL2
4NL2_2_44387,73.4,96,Green,4NL2
4NL2_2_44388,72.95,97,Green,4NL2
4NL2_2_44389,73.85,97.5,Green,4NL2
4NL2_2_44390,76.55000000000001,99,Green,4NL2
4NL2_2_44391,77.9,98.5,Green,4NL2
4NL2_2_44392,75.2,99,Green,4NL2
4NL2_2_44393,74.75,98.5,Green,4NL2
4NL2_2_44394,74.75,97,Green,4NL2
4NL2_2_44395,75.65,99,Green,4NL2
4NL2_2_44396,76.1,98,Green,4NL2
4NL2_2_44397,77.45,97.5,Green,4NL2
4NL2_2_44398,77,98.5,Green,4NL2
4NL2_2_44399,78.80000000000001,99,Green,4NL2
4NL2_2_44400,80.15,97,Green,4NL2
4NL2_2_44401,82.4,98,Green,4NL2
4NL2_2_44402,78.80000000000001,97.5,Green,4NL2
4NL2_2_44403,79.25,99,Green,4NL2
4NL2_2_44404,78.80000000000001,95.5,Green,4NL2
4NL2_2_44405,81.19999999999999,94,Green,4NL2
4NL2_2_44406,80,98.33333333333333,Green,4NL2
4NL2_2_44407,73.1,98,Green,4NL2
4NL2_2_44408,72.5,97.66666666666667,Green,4NL2
4NL2_2_44409,74.30000000000001,96.66666666666667,Green,4NL2
4NL2_2_44410,73.1,95.66666666666667,Green,4NL2
4NL2_2_44411,74.6,95.66666666666667,Green,4NL2
4NL2_2_44412,75.2,96,Green,4NL2
4NL2_2_44413,74.30000000000001,95.66666666666667,Green,4NL2
4NL2_2_44414,76.1,95.66666666666667,Green,4NL2
4NL2_2_44415,78.80000000000001,98,Green,4NL2
4NL2_2_44416,79.4,94.66666666666667,Green,4NL2
4NL2_2_44417,79.4,96,Green,4NL2
4NL2_2_44418,83,98,Green,4NL2
4NL2_2_44419,80.3,97.66666666666667,Green,4NL2
4NL2_2_44420,77,98.66666666666667,Green,4NL2
4NL2_2_44421,74,98.66666666666667,Green,4NL2
4NL2_2_44422,73.4,98.66666666666667,Green,4NL2
4NL2_2_44423,73.1,98.33333333333333,Green,4NL2
4NL2_2_44424,73.7,98.66666666666667,Green,4NL2
4NL2_2_44425,75.2,97,Green,4NL2
4NL2_2_44426,77,97,Green,4NL2
4NL2_2_44427,77.6,98.66666666666667,Green,4NL2
4NL2_2_44428,77.6,98.33333333333333,Green,4NL2
4NL2_2_44429,76.4,99,Green,4NL2
4NL2_2_44430,74.9,98.66666666666667,Green,4NL2
4NL2_2_44431,76.69999999999999,97.66666666666667,Green,4NL2
4NL2_2_44432,79.7,98.66666666666667,Green,4NL2
4NL2_2_44433,76.4,98.66666666666667,Green,4NL2
4NL2_2_44434,77.6,98.66666666666667,Green,4NL2
4NL2_2_44435,80.3,98.33333333333333,Green,4NL2
4NL2_2_44436,81.19999999999999,98,Green,4NL2
4NL2_2_44437,78.2,98.33333333333333,Green,4NL2
4NL2_2_44438,75.2,98.33333333333333,Green,4NL2
4NL2_2_44439,72.19999999999999,98.66666666666667,Green,4NL2
4NL2_2_44440,73.4,97,Green,4NL2
4NL2_2_44441,72.19999999999999,98,Green,4NL2
4NL2_2_44442,70.7,99,Green,4NL2
4NL2_2_44443,71.9,99,Green,4NL2
4NL2_2_44444,73.7,99,Green,4NL2
4NL2_2_44445,75.5,98.33333333333333,Green,4NL2
4NL2_2_44446,75.8,98.66666666666667,Green,4NL2
4NL2_2_44447,72.5,97,Green,4NL2
4NL2_2_44448,71.6,98.33333333333333,Green,4NL2
4NL2_2_44449,73.1,98.33333333333333,Green,4NL2
4NL2_2_44450,76.4,98.33333333333333,Green,4NL2
4NL2_2_44451,77.6,97.33333333333333,Green,4NL2
4NL2_2_44452,76.4,98.66666666666667,Green,4NL2
4NL2_2_44453,75.8,98.66666666666667,Green,4NL2
4NL2_2_44454,71.9,98.33333333333333,Green,4NL2
4NL2_2_44455,73.1,97.33333333333333,Green,4NL2
4NL2_2_44456,76.69999999999999,97.66666666666667,Green,4NL2
4NL2_2_44457,75.2,99,Green,4NL2
4NL2_2_44458,77.30000000000001,98.66666666666667,Green,4NL2
4NL2_2_44459,76.4,98.33333333333333,Green,4NL2
4NL2_2_44460,69.5,99,Green,4NL2
4NL2_2_44461,69.5,99,Green,4NL2
4NL2_2_44462,69.80000000000001,97.66666666666667,Green,4NL2
4NL2_2_44463,72.19999999999999,98,Green,4NL2
4NL2_2_44464,69.80000000000001,97.66666666666667,Green,4NL2
4NL2_2_44465,74.9,98.33333333333333,Green,4NL2
4NL2_2_44466,75.5,99,Green,4NL2
4NL2_2_44467,73.1,99,Green,4NL2
4NL2_2_44468,74.6,99,Green,4NL2
4NL2_2_44469,74.6,98,Green,4NL2
4NL2_2_44470,73.7,98,Green,4NL2
4NL2_2_44471,71.6,97.66666666666667,Green,4NL2
4NL2_2_44472,70.7,98.66666666666667,Green,4NL2
4NL2_2_44473,69.2,99,Green,4NL2
4NL2_2_44474,68.6,98,Green,4NL2
4NL2_2_44475,68.30000000000001,99,Green,4NL2
4NL2_2_44476,69.2,97.66666666666667,Green,4NL2
4NL2_2_44477,71,98.66666666666667,Green,4NL2
4NL2_2_44478,74,98.33333333333333,Green,4NL2
4NL2_2_44479,74.6,98,Green,4NL2
4NL2_2_44480,68.30000000000001,98,Green,4NL2
4NL2_2_44481,68,98.33333333333333,Green,4NL2
4NL2_2_44482,68.6,99,Green,4NL2
4NL2_2_44483,67.69999999999999,97.66666666666667,Green,4NL2
4NL2_2_44484,68,99,Green,4NL2
4NL2_2_44485,69.5,97.33333333333333,Green,4NL2
4NL2_2_44486,70.7,96.33333333333333,Green,4NL2
4NL2_2_44487,71.3,96.33333333333333,Green,4NL2
4NL2_2_44488,70.7,99,Green,4NL2
4NL2_2_44489,70.7,99,Green,4NL2
4NL2_2_44490,70.1,98.66666666666667,Green,4NL2
4NL2_2_44491,69.2,98,Green,4NL2
4NL2_2_44492,69.80000000000001,98.33333333333333,Green,4NL2
4NL2_2_44493,68.9,97,Green,4NL2
4NL2_2_44494,69.2,98.66666666666667,Green,4NL2
4NL2_2_44495,69.2,97.66666666666667,Green,4NL2
4NL2_2_44496,68.9,98.33333333333333,Green,4NL2
4NL2_2_44497,68.30000000000001,96.66666666666667,Green,4NL2
4NL2_2_44498,69.2,98.33333333333333,Green,4NL2
4NL2_2_44499,69.2,97.33333333333333,Green,4NL2
4NL2_2_44500,68,97.66666666666667,Green,4NL2
4NL2_2_44501,68.9,97.33333333333333,Green,4NL2
4NL2_2_44502,68.9,97.33333333333333,Green,4NL2
4NL2_2_44503,68.6,95,Green,4NL2
4NL2_2_44504,68,94.33333333333333,Green,4NL2
4NL2_2_44505,67.1,95,Green,4NL2
4NL2_2_44506,68.30000000000001,96,Green,4NL2
4NL2_2_44507,68.6,97.33333333333333,Green,4NL2
4NL2_2_44508,68.30000000000001,96.33333333333333,Green,4NL2
4NL2_2_44509,67.1,98.33333333333333,Green,4NL2
4NL2_2_44510,67.69999999999999,98.66666666666667,Green,4NL2
4NL2_2_44511,67.4,94.33333333333333,Green,4NL2
4NL2_2_44512,67.69999999999999,94,Green,4NL2
4NL2_2_44513,67.4,92.66666666666667,Green,4NL2
4NL2_2_44514,67.69999999999999,95.33333333333333,Green,4NL2
4NL2_2_44515,65.6,88.66666666666667,Green,4NL2
4NL2_2_44516,65.6,90,Green,4NL2
4NL2_2_44517,65.30000000000001,89.33333333333333,Green,4NL2
4NL2_2_44518,61.7,93.66666666666667,Green,4NL2
4NL2_2_44519,61.4,89,Green,4NL2
4NL2_2_44520,62.3,95,Green,4NL2
4NL2_2_44521,61.1,96.33333333333333,Green,4NL2
4NL2_2_44522,NA,NA,NA,4NL2
4NL2_2_44523,NA,NA,NA,4NL2
4NL2_2_44524,NA,NA,NA,4NL2
4NL2_2_44525,NA,NA,NA,4NL2
4NL2_2_44526,NA,NA,NA,4NL2
4NL2_2_44527,NA,NA,NA,4NL2
4NL2_2_44528,NA,NA,NA,4NL2
4NL2_2_44529,64.4,NA,NA,4NL2
4NL2_2_44530,66.5,98.33333333333333,Green,4NL2
4NL2_2_44531,83.6,98.33333333333333,Green,4NL2
4NL2_2_44532,85.69999999999999,91,Green,4NL2
4NL2_2_44533,85.69999999999999,93,Green,4NL2
4NL2_2_44534,86,93,Green,4NL2
4NL2_2_44535,85.69999999999999,88.33333333333333,Green,4NL2
4NL2_2_44536,86.9,91.33333333333333,Green,4NL2
4NL2_2_44537,86.30000000000001,94.66666666666667,Green,4NL2
4NL2_2_44538,86.30000000000001,96.66666666666667,Green,4NL2
4NL2_2_44539,84.8,95.66666666666667,Green,4NL2
4NL2_2_44540,84.5,97,Green,4NL2
4NL2_2_44541,85.1,96.66666666666667,Green,4NL2
4NL2_2_44542,84.5,98,Green,4NL2
4NL2_2_44543,83.30000000000001,98.33333333333333,Green,4NL2
4NL2_2_44544,81.5,97.66666666666667,Green,4NL2
4NL2_2_44545,80.6,97,Green,4NL2
4NL2_2_44546,81.5,96.66666666666667,Green,4NL2
4NL2_2_44547,81.19999999999999,97.33333333333333,Green,4NL2
4NL2_2_44548,80.9,97.66666666666667,Green,4NL2
4NL2_2_44549,80.9,97.66666666666667,Green,4NL2
4NL2_2_44550,80.3,97.66666666666667,Green,4NL2
4NL2_2_44551,79.4,98,Green,4NL2
4NL2_2_44552,78.80000000000001,97,Green,4NL2
4NL2_2_44553,77.6,97.66666666666667,Green,4NL2
4NL2_2_44554,78.5,96.33333333333333,Green,4NL2
4NL2_2_44555,78.2,97,Green,4NL2
4NL2_2_44556,76.1,97,Green,4NL2
4NL2_2_44557,77,98,Green,4NL2
4NL2_2_44558,75.5,97.66666666666667,Green,4NL2
4NL2_2_44559,75.2,98,Green,4NL2
4NL2_2_44560,74.6,97.33333333333333,Green,4NL2
4NL2_2_44561,74.6,96.33333333333333,Green,4NL2
4NL2_2_44562,74.30000000000001,97.33333333333333,Green,4NL2
4NL2_2_44563,73.4,98,Green,4NL2
4NL2_2_44564,72.80000000000001,95.33333333333333,Green,4NL2
4NL2_2_44565,71.6,94.33333333333333,Green,4NL2
4NL2_2_44566,73.1,96.66666666666667,Green,4NL2
4NL2_2_44567,73.1,96.33333333333333,Green,4NL2
4NL2_2_44568,72.80000000000001,95.33333333333333,Green,4NL2
4NL2_2_44569,74,96.33333333333333,Green,4NL2
4NL2_2_44570,74.9,97.66666666666667,Green,4NL2
4NL2_2_44571,74,96.33333333333333,Green,4NL2
4NL2_2_44572,74.30000000000001,98,Green,4NL2
4NL2_2_44573,75.2,97.66666666666667,Green,4NL2
4NL2_2_44574,75.2,98,Green,4NL2
4NL2_2_44575,74.6,97.33333333333333,Green,4NL2
4NL2_2_44576,73.7,96,Green,4NL2
4NL2_2_44577,75.2,94.33333333333333,Green,4NL2
4NL2_2_44578,75.2,95.66666666666667,Green,4NL2
4NL2_2_44579,75.2,96,Green,4NL2
4NL2_2_44580,76.1,97.66666666666667,Green,4NL2
4NL2_2_44581,75.2,96.66666666666667,Green,4NL2
4NL2_2_44582,74.9,98.33333333333333,Green,4NL2
4NL2_2_44583,74.6,98.33333333333333,Green,4NL2
4NL2_2_44584,74.6,98.33333333333333,Green,4NL2
4NL2_2_44585,75.2,98,Green,4NL2
4NL2_2_44586,75.2,97,Green,4NL2
4NL2_2_44587,74.6,98.33333333333333,Green,4NL2
4NL2_2_44588,74.6,98.33333333333333,Green,4NL2
4NL2_2_44589,74.9,98.33333333333333,Green,4NL2
4NL2_2_44590,74.9,96.33333333333333,Green,4NL2
4NL2_2_44591,75.8,97,Green,4NL2
4NL2_2_44592,74.30000000000001,96.33333333333333,Green,4NL2
4NL2_2_44593,74,92,Green,4NL2
4NL2_2_44594,73.4,91.33333333333333,Green,4NL2
4NL2_2_44595,71.9,92.33333333333333,Green,4NL2
4NL2_2_44596,71.3,92,Green,4NL2
4NL2_2_44597,71.3,94.66666666666667,Green,4NL2
4NL2_2_44598,72.80000000000001,91,Green,4NL2
4NL2_2_44599,72.80000000000001,91.33333333333333,Green,4NL2
4NL2_2_44600,72.80000000000001,89.33333333333333,Green,4NL2
4NL2_2_44601,73.4,89.33333333333333,Green,4NL2
4NL2_2_44602,72.80000000000001,90.33333333333333,Green,4NL2
4NL2_2_44603,73.7,92.66666666666667,Green,4NL2
4NL2_2_44604,72.80000000000001,87.33333333333333,Green,4NL2
4NL2_2_44605,71.9,82.66666666666667,Green,4NL2
4NL2_2_44606,72.5,88,Green,4NL2
4NL2_2_44607,72.80000000000001,89.66666666666667,Green,4NL2
4NL2_2_44608,73.7,95,Green,4NL2
4NL2_2_44609,72.5,91,Green,4NL2
4NL2_2_44610,71,87.33333333333333,Green,4NL2
4NL2_2_44611,71.6,88.66666666666667,Green,4NL2
4NL2_2_44612,71.9,91.66666666666667,Green,4NL2
4NL2_2_44613,72.19999999999999,95.66666666666667,Green,4NL2
4NL2_2_44614,73.1,96.66666666666667,Green,4NL2
4NL2_2_44615,72.19999999999999,89.33333333333333,Green,4NL2
4NL2_2_44616,71.6,91,Green,4NL2
4NL2_2_44617,71.6,94.66666666666667,Green,4NL2
4NL2_2_44618,71.6,89.66666666666667,Green,4NL2
4NL2_2_44619,71.9,91.33333333333333,Green,4NL2
4NL2_2_44620,71.6,95.66666666666667,Green,4NL2
